model,estimate,std_error
1,1,3.63975930267754e-17
2,1,1.98364162687336e-17
3,1,2.90912921550042e-17
1,1,2.83381866855762e-18
2,1,3.00491168911435e-17
3,1,3.27633642662875e-17
1,1,5.90271494789171e-17
2,1,9.88469186486706e-18
3,1,1.05704686915343e-17
1,1,6.48363231987268e-17
2,1,6.79919714514822e-17
3,1,8.05898597646819e-17
1,1,1.40451535341729e-17
2,1,6.16210755778031e-17
3,1,6.5110186327365e-17
1,1,8.63551165630955e-18
2,1,3.5060517579595e-17
3,1,1.50851901917185e-16
1,1,8.41063124911401e-18
2,1,2.03255625103963e-17
3,1,2.87408087208354e-17
1,1,2.65418833813337e-17
2,1,1.84770038445834e-17
3,1,2.42421338043968e-17
1,1,7.31160732696256e-17
2,1,2.02009469111966e-17
3,1,3.69752809717996e-17
1,1,6.91406286306421e-17
2,1,5.28958483663663e-17
3,1,6.06343007552222e-17
1,1,4.15902662177923e-17
2,1,2.14263180079699e-17
3,1,2.15156383287337e-17
1,1,7.54388188152381e-17
2,1,1.76739958867399e-17
3,1,2.69674382302246e-17
1,1,4.80689110461912e-18
2,1,9.22524768781349e-17
3,1,1.49108958459804e-16
1,1,1.7779334502945e-17
2,1,6.13141027622668e-17
3,1,1.06943793175322e-16
1,1,2.73117400551623e-17
2,1,3.45819694711551e-17
3,1,4.44377526270181e-17
1,1,4.13672301713602e-17
2,1,1.1048365352081e-17
3,1,2.85015304685499e-17
1,1,2.79235522406905e-17
2,1,6.8032677833763e-17
3,1,7.15943254787289e-17
1,1,5.45409261058017e-17
2,1,7.94962900411258e-18
3,1,9.34090337162283e-18
1,1,2.36088401851232e-18
2,1,1.84592104235242e-17
3,1,5.79241515009394e-17
1,1,1.87591363379355e-17
2,1,2.16828133425353e-17
3,1,2.21009415904908e-17
1,1,2.90621814368386e-17
2,1,6.54161218744285e-17
3,1,8.77582803823651e-17
1,1,6.88776947104442e-17
2,1,4.99741801142069e-17
3,1,5.00973679982721e-17
1,1,1.62756514093747e-18
2,1,6.49007454123155e-18
3,1,7.16335226537657e-18
1,1,1.92923991450645e-17
2,1,2.02248349586276e-17
3,1,2.0030004653596e-17
1,1,2.30646440938862e-17
2,1,4.42279518999189e-17
3,1,1.18520522556872e-16
1,1,1.91929191431808e-17
2,1,5.57456750661329e-17
3,1,1.02298048674458e-16
1,1,1.68242335624363e-17
2,1,1.60847190713866e-17
3,1,1.78773406070091e-17
1,1,1.14114089110536e-17
2,1,5.43709513061771e-17
3,1,7.37452557281255e-17
1,1,4.70705462832955e-17
2,1,4.90303339077578e-17
3,1,7.47923462732003e-17
1,1,7.00522213153362e-18
2,1,4.79940524907165e-17
3,1,1.11954687962793e-16
1,1,9.53123588840069e-17
2,1,3.37327753783575e-17
3,1,4.02064483770961e-17
1,1,2.23666524372244e-17
2,1,1.8137268680296e-17
3,1,1.8276450331697e-17
1,1,5.98510425076514e-18
2,1,2.45082705886494e-17
3,1,2.42866246660348e-17
1,1,2.0078960600755e-17
2,1,3.5381291742094e-17
3,1,9.60830945251471e-17
1,1,2.65404712731761e-17
2,1,2.91719236827994e-17
3,1,9.2843436166873e-17
1,1,2.22623644814982e-17
2,1,1.60981388978673e-17
3,1,1.63186639590466e-17
1,1,1.21005813525825e-17
2,1,3.95716503159385e-17
3,1,3.94239471816226e-17
1,1,2.30302305973937e-17
2,1,2.0678224419501e-17
3,1,5.20006168777955e-17
1,1,4.49318598077625e-17
2,1,7.51145884090469e-18
3,1,8.34809875725787e-18
1,1,5.68129293427832e-17
2,1,1.88117608780233e-17
3,1,1.87243769047381e-17
1,1,2.15160604214359e-17
2,1,7.28496796430342e-17
3,1,1.41785195377501e-16
1,1,2.33312110319384e-17
2,1,6.19621169012511e-17
3,1,1.30687087298844e-16
1,1,6.59888314286781e-18
2,1,7.6786419503805e-17
3,1,9.43144242408856e-17
1,1,3.90158151461935e-17
2,1,2.24130842795201e-17
3,1,2.52326976842372e-17
1,1,2.14393071560982e-17
2,1,9.4037586800602e-18
3,1,1.19696004320574e-17
1,1,6.88562677711779e-17
2,1,5.54007107035066e-18
3,1,6.58889720296612e-18
1,1,1.06127500881689e-17
2,1,2.30421441784236e-17
3,1,5.12929463420175e-17
1,1,1.12483959813432e-17
2,1,1.20502511505272e-17
3,1,2.88243366863994e-17
1,1,1.37251795549163e-17
2,1,1.06385514678793e-16
3,1,2.71229281735503e-16
1,1,1.07021917284221e-17
2,1,4.23920600613303e-17
3,1,5.05789639168421e-17
1,1,1.09236106976772e-16
2,1,8.84318249319975e-18
3,1,8.81213923290155e-18
1,1,2.42019213023763e-17
2,1,1.84156531431501e-17
3,1,3.1187156069876e-17
1,1,4.89113905606238e-17
2,1,6.599897509832e-17
3,1,8.74125259886918e-17
1,1,4.32363181532048e-17
2,1,3.55394883042662e-17
3,1,4.17609797626831e-17
1,1,4.31191440541543e-17
2,1,5.22240126632157e-17
3,1,1.22675475998044e-16
1,1,3.67487257502903e-18
2,1,3.3809651108671e-18
3,1,3.52206658155131e-18
1,1,4.92518191023232e-17
2,1,2.06870812081538e-17
3,1,2.63760715446727e-17
1,1,9.12106849537122e-18
2,1,3.77330297339513e-17
3,1,6.02545642451749e-17
1,1,2.4197023003717e-17
2,1,2.57546540881327e-17
3,1,5.7108458359846e-17
1,1,2.23111628848337e-18
2,1,8.66779410415924e-18
3,1,1.49789520560028e-17
1,1,4.45065529999355e-17
2,1,4.19958990046265e-17
3,1,5.37216647891956e-17
1,1,7.64494711283947e-17
2,1,2.18258189712465e-17
3,1,5.1986199058944e-17
1,1,1.18180925682191e-17
2,1,6.37983115445414e-18
3,1,6.50077181761839e-18
1,1,3.10206449859662e-17
2,1,6.17961228247848e-17
3,1,7.39246892680786e-17
1,1,1.50291540189597e-17
2,1,2.34615244724525e-17
3,1,4.33359421783533e-17
1,1,1.26793159982629e-17
2,1,5.35746994314063e-17
3,1,6.07810297282724e-17
1,1,4.67746662474223e-17
2,1,1.72290628386142e-17
3,1,1.79556710991226e-17
1,1,1.7929506296935e-17
2,1,9.74778993355454e-17
3,1,1.40080793254046e-16
1,1,2.04058144048954e-17
2,1,4.16726225900371e-17
3,1,1.22648165933457e-16
1,1,9.36436546861326e-17
2,1,1.66943820553395e-17
3,1,1.74849885501157e-17
1,1,5.16542638887604e-17
2,1,5.9925160520985e-17
3,1,9.60751950861673e-17
1,1,2.40720765724596e-17
2,1,3.66324874945927e-17
3,1,6.38792200603966e-17
1,1,7.48433467885893e-18
2,1,2.69018452795978e-17
3,1,2.67074169502012e-17
1,1,5.88952108592623e-17
2,1,2.30050240894402e-17
3,1,2.28024275295503e-17
1,1,4.71917982811983e-17
2,1,6.1792779173288e-17
3,1,1.83166440817141e-16
1,1,3.59994516739633e-17
2,1,1.02967495210089e-17
3,1,1.03872089508256e-17
1,1,2.5011554620999e-17
2,1,3.80874734467704e-17
3,1,4.16106444046603e-17
1,1,2.10736172502238e-17
2,1,4.30839317631029e-17
3,1,5.20550145054811e-17
1,1,2.2108030245554e-17
2,1,2.7113577646341e-17
3,1,4.46112143433456e-17
1,1,1.67371936389977e-17
2,1,3.37454142723725e-18
3,1,6.22057933382569e-18
1,1,3.50149764453796e-17
2,1,3.20910935598736e-17
3,1,3.2086230485234e-17
1,1,8.29681375168039e-17
2,1,1.67160061193192e-17
3,1,2.53840099397937e-17
1,1,5.37799746604339e-17
2,1,3.62695782260382e-17
3,1,4.34976139794449e-17
1,1,2.24912145183744e-17
2,1,2.1744137524795e-17
3,1,6.16674706634084e-17
1,1,5.41423311893453e-17
2,1,1.33283390810567e-17
3,1,1.65441974644603e-17
1,1,4.24014054864549e-17
2,1,7.62287170539183e-17
3,1,1.46760380279242e-16
1,1,3.23090483679953e-17
2,1,2.59223111527924e-17
3,1,2.96358511344071e-17
1,1,2.59838360298552e-17
2,1,3.99886052420804e-17
3,1,4.27672806249069e-17
1,1,2.60249800196247e-17
2,1,6.96505969143584e-17
3,1,1.37316318952972e-16
1,1,4.18432664280323e-17
2,1,2.22711277089551e-17
3,1,2.3871171562581e-17
1,1,4.429701228894e-17
2,1,6.21733367177915e-17
3,1,7.38500123197227e-17
1,1,9.79527062144699e-18
2,1,1.94042692462143e-17
3,1,1.98659858911412e-17
1,1,2.04398795346601e-17
2,1,5.26753172604503e-17
3,1,8.3631857073953e-17
1,1,3.625680328667e-17
2,1,2.7998286434001e-17
3,1,2.91622078393246e-17
1,1,1.932481123009e-17
2,1,1.79307873673886e-17
3,1,1.90117126681792e-17
1,1,1.99720468863192e-17
2,1,1.27309459769916e-17
3,1,1.78051266110334e-17
1,1,3.28355419718628e-17
2,1,3.49754358341404e-17
3,1,3.46719470845634e-17
1,1,1.99639066997447e-17
2,1,4.45040813694407e-17
3,1,4.82073889482425e-17
1,1,2.72033369135193e-17
2,1,5.76484785792205e-17
3,1,6.78972064882139e-17
1,1,7.09719209966042e-18
2,1,3.57552739506449e-17
3,1,8.27936251590697e-17
1,1,2.34555823943951e-17
2,1,1.78689068992045e-17
3,1,2.373103237017e-17
1,1,7.09193205028571e-18
2,1,6.54829414635769e-17
3,1,8.90548043235614e-17
1,1,7.87492117684408e-18
2,1,2.45801420310016e-17
3,1,4.43223989433334e-17
1,1,7.53149474636624e-17
2,1,2.60313141344267e-17
3,1,3.85838086739102e-17
1,1,1.85958387423514e-17
2,1,3.08198002311705e-17
3,1,5.24425234925172e-17
1,1,3.80461798800618e-17
2,1,4.05410346575669e-17
3,1,7.45281678136863e-17
1,1,1.05745500162252e-17
2,1,2.14966735108472e-17
3,1,2.49641458646823e-17
1,1,2.10843691029972e-17
2,1,2.19050606956587e-17
3,1,2.4865827751114e-17
1,1,1.8999764692287e-17
2,1,2.38300202693757e-17
3,1,4.40390693660337e-17
1,1,1.13175785767532e-17
2,1,2.53958818033818e-17
3,1,3.990014123847e-17
1,1,2.02844928156495e-17
2,1,1.72463755278217e-17
3,1,2.07416677405002e-17
1,1,5.13481368202041e-18
2,1,9.80489584597168e-18
3,1,1.06332660710865e-17
1,1,9.97896433671359e-18
2,1,9.82887889930199e-18
3,1,1.28379324567298e-17
1,1,3.45556854850764e-17
2,1,6.33643798031017e-17
3,1,9.80681846613103e-17
1,1,3.98307277071184e-17
2,1,4.00465162938635e-17
3,1,4.27699854394073e-17
1,1,2.07717952680004e-17
2,1,9.84673611890611e-18
3,1,2.09664792433247e-17
1,1,1.88278040786856e-17
2,1,1.77303130571898e-17
3,1,2.04215662971255e-17
1,1,4.22804746504228e-17
2,1,4.0877239770519e-17
3,1,4.49903198024201e-17
1,1,4.84525445406152e-17
2,1,8.73028801421644e-18
3,1,9.22496322938288e-18
1,1,1.01162223138791e-17
2,1,4.47045192060982e-17
3,1,4.78795355241447e-17
1,1,2.9610227071796e-17
2,1,2.45168845412986e-17
3,1,2.46202260361451e-17
1,1,3.57159425335277e-17
2,1,1.17323201264295e-17
3,1,3.21393331564841e-17
1,1,6.50182835123896e-17
2,1,1.55872553884678e-17
3,1,1.62897800962978e-17
1,1,1.94211309982109e-17
2,1,1.07987000268505e-16
3,1,1.28931387948572e-16
1,1,3.41283505613737e-17
2,1,8.22701505588403e-17
3,1,1.0177927895848e-16
1,1,1.37128195756786e-17
2,1,1.85930319000418e-17
3,1,3.72612401967839e-17
1,1,3.63150864610724e-17
2,1,3.88583366019475e-17
3,1,5.50311877647461e-17
1,1,2.04544729819161e-17
2,1,4.43876612377233e-17
3,1,6.91323474869828e-17
1,1,2.46430778561386e-17
2,1,1.68819817091985e-17
3,1,3.23646604387891e-17
1,1,3.1899808104781e-17
2,1,6.58189891457574e-18
3,1,6.71837631562286e-18
1,1,4.89338754082569e-17
2,1,3.26198142810908e-17
3,1,5.06440142174325e-17
1,1,7.96824827187501e-18
2,1,2.53554195020864e-17
3,1,4.38373926335857e-17
1,1,2.69499627617744e-17
2,1,1.53662369619185e-17
3,1,5.10937899104102e-17
1,1,5.44209321182622e-17
2,1,6.59393546972108e-18
3,1,9.67116614324833e-18
1,1,2.24074710204921e-17
2,1,8.90663490172226e-18
3,1,1.42540171539061e-17
1,1,3.65478485320179e-17
2,1,4.17193108910512e-17
3,1,4.20036632998335e-17
1,1,3.40048495483991e-18
2,1,2.46230377686522e-17
3,1,2.99243069631945e-17
1,1,1.09247544844641e-17
2,1,4.35741819839775e-17
3,1,4.36707139096559e-17
1,1,4.61072994634958e-17
2,1,2.7841215504106e-17
3,1,5.03894377590197e-17
1,1,6.3307924914531e-17
2,1,1.05756626280945e-17
3,1,4.45643824400058e-17
1,1,1.70476235821549e-17
2,1,5.9208479086318e-18
3,1,1.28435863515921e-17
1,1,3.59981810042122e-17
2,1,4.1292137402624e-17
3,1,6.73218037372433e-17
1,1,2.1294666691509e-17
2,1,4.49858098486373e-18
3,1,5.00333931589241e-18
1,1,1.73154190010357e-17
2,1,2.04988121514076e-17
3,1,4.95743474801813e-17
1,1,2.32439732532229e-17
2,1,2.90827300519027e-17
3,1,2.92085221360493e-17
1,1,4.64936098362003e-17
2,1,4.39486601769112e-18
3,1,4.59032819108604e-18
1,1,8.93952251775913e-17
2,1,2.21825845852328e-17
3,1,3.77879625318512e-17
1,1,6.55195633864003e-17
2,1,6.87369981224693e-18
3,1,6.94291038004159e-18
1,1,5.99823654970547e-17
2,1,7.24268439177228e-17
3,1,7.49126102873616e-17
1,1,2.01127032990977e-17
2,1,2.25086433454235e-17
3,1,2.45892403312745e-17
1,1,4.57302385797668e-17
2,1,5.90338063749181e-17
3,1,6.25267664887901e-17
1,1,6.21922914731344e-17
2,1,1.58656079301953e-17
3,1,3.12572599928282e-17
1,1,3.38968236997537e-17
2,1,1.2497190439096e-17
3,1,3.34019597328463e-17
1,1,4.65132941467044e-18
2,1,2.40676217668154e-17
3,1,2.55048662570839e-17
1,1,6.03703610906142e-17
2,1,0
3,1,0
1,1,1.56393053388295e-17
2,1,4.30439602600741e-17
3,1,5.62021258824454e-17
1,1,1.09299415298271e-17
2,1,2.0467927167413e-17
3,1,3.60079378057726e-17
1,1,4.6529569279318e-17
2,1,2.7967640408704e-17
3,1,2.79722364373296e-17
1,1,4.41398009629813e-17
2,1,6.3186705266094e-17
3,1,6.42734740877767e-17
1,1,2.37997778807209e-17
2,1,1.4492852952059e-17
3,1,1.71021580544038e-17
1,1,9.02686348048173e-17
2,1,2.58992337166311e-17
3,1,2.69809354413594e-17
1,1,1.52605093671803e-17
2,1,1.0989961142814e-17
3,1,2.18475733860702e-17
1,1,1.94400050660633e-17
2,1,2.00738453462387e-17
3,1,3.10256507571833e-17
1,1,1.00748134906823e-17
2,1,2.18433834771485e-18
3,1,2.45371044978583e-18
1,1,1.17849947891157e-17
2,1,5.99095421310789e-17
3,1,8.40353790498111e-17
1,1,2.13209103379921e-17
2,1,4.24989123806559e-18
3,1,5.89954889618427e-18
1,1,6.98406350379051e-17
2,1,4.39699751021338e-17
3,1,4.3860973520912e-17
1,1,2.38025018825018e-17
2,1,3.50054902852932e-17
3,1,3.55253666025886e-17
1,1,3.09840513524267e-17
2,1,2.86158362661054e-17
3,1,3.7724021334961e-17
1,1,2.90891857188095e-17
2,1,5.7681926136354e-17
3,1,8.80247270810458e-17
1,1,4.48568636805154e-17
2,1,2.04484296042666e-17
3,1,2.2124400345211e-17
1,1,5.65688273033608e-17
2,1,5.47948593709031e-17
3,1,5.70030666848144e-17
1,1,5.66743364212958e-18
2,1,1.30413231150544e-17
3,1,1.50799947861423e-17
1,1,2.82852735772943e-17
2,1,4.52025166715432e-17
3,1,1.58190020592161e-16
1,1,3.91072363311561e-17
2,1,7.21053337448909e-17
3,1,1.99279455179752e-16
1,1,6.09501600591594e-17
2,1,1.66739661321707e-18
3,1,2.17330211418776e-18
1,1,3.25022325627165e-17
2,1,2.97551973009207e-17
3,1,4.05816632546993e-17
1,1,3.61076414383517e-17
2,1,1.19637175764384e-17
3,1,1.1828782641755e-17
1,1,4.46999721960486e-18
2,1,2.60577784445787e-17
3,1,5.31729510910981e-17
1,1,8.04517387583663e-18
2,1,3.39465415347014e-17
3,1,4.66067600526843e-17
1,1,6.92471829826496e-17
2,1,2.02725215388208e-17
3,1,2.1051631951134e-17
1,1,1.19211984189227e-17
2,1,2.20400826721493e-17
3,1,3.08220933766771e-17
1,1,7.81670149863686e-18
2,1,8.79366974773086e-17
3,1,1.05848478004212e-16
1,1,1.49384278328421e-17
2,1,4.04204253842833e-17
3,1,6.17864398697339e-17
1,1,7.01689087554625e-18
2,1,3.02516115721104e-17
3,1,4.6157328851425e-17
1,1,2.995929206563e-17
2,1,2.10064056368115e-17
3,1,6.14058480842613e-17
1,1,1.73881491789238e-17
2,1,6.90686538503624e-17
3,1,1.09904852486073e-16
1,1,2.83917214996253e-17
2,1,3.5775853200381e-17
3,1,9.09848167984925e-17
1,1,3.703004295891e-17
2,1,4.02729630642356e-17
3,1,7.27700041608797e-17
1,1,5.87200498578375e-17
2,1,4.63841880563167e-17
3,1,4.86557808845725e-17
1,1,1.7932783131576e-17
2,1,4.55825912916444e-18
3,1,1.12837270895978e-17
1,1,3.33178781900454e-17
2,1,2.13996359687719e-17
3,1,2.50042178855092e-17
1,1,2.46572432367436e-17
2,1,7.67576096529013e-18
3,1,1.2376655839607e-17
1,1,8.89964176814714e-17
2,1,4.86148052784217e-17
3,1,5.77873288922276e-17
1,1,7.47867823971011e-18
2,1,2.23562839423977e-17
3,1,3.27525619787496e-17
1,1,2.35350947136517e-17
2,1,5.66477574677623e-18
3,1,6.00727425689917e-18
1,1,6.38206764150981e-18
2,1,1.22490020382309e-16
3,1,2.52761678571712e-16
1,1,2.14805717764109e-17
2,1,3.62122578377318e-17
3,1,5.07595915628953e-17
1,1,9.22470787022697e-17
2,1,1.23994334587848e-17
3,1,1.62289581438641e-17
1,1,2.36123814543558e-17
2,1,1.48590580315164e-17
3,1,2.08582634969664e-17
1,1,1.82316829281486e-17
2,1,2.4095079072528e-17
3,1,4.31532623977478e-17
1,1,4.82793185929462e-17
2,1,2.22790230409061e-17
3,1,8.19730394920075e-17
1,1,4.62732831627424e-17
2,1,3.66604733484529e-17
3,1,4.05461252923908e-17
1,1,1.84298844395352e-17
2,1,3.90656686909467e-17
3,1,1.29504856814913e-16
1,1,1.33275602396868e-17
2,1,4.68489302438344e-17
3,1,7.06555906879298e-17
1,1,2.79061114333802e-17
2,1,9.56850780324751e-18
3,1,1.58220017269958e-17
1,1,1.70794083577638e-17
2,1,2.2634122975534e-17
3,1,3.1357141747084e-17
1,1,2.29488801206585e-17
2,1,1.65570095078702e-17
3,1,2.10601986752327e-17
1,1,3.59191295891765e-17
2,1,2.73933247801857e-17
3,1,5.4425006996867e-17
1,1,2.02528176128213e-17
2,1,4.13198120362797e-17
3,1,4.39110499646864e-17
1,1,8.2583188814959e-17
2,1,4.49585678927299e-17
3,1,4.49121267608642e-17
1,1,6.651190768346e-17
2,1,4.40568879145403e-18
3,1,4.36371894025486e-18
1,1,1.74631971220043e-17
2,1,3.43120801080044e-17
3,1,4.28076651053587e-17
1,1,5.65505404002322e-17
2,1,4.1563557352019e-18
3,1,4.36004952976792e-18
1,1,1.31108713994741e-17
2,1,7.63736269307975e-17
3,1,1.53235559379157e-16
1,1,1.45587928217679e-17
2,1,4.26827549624957e-17
3,1,4.2545189657332e-17
1,1,2.25865977340788e-17
2,0.999999999999999,1.02119231397923e-16
3,0.999999999999999,2.98787882091286e-16
1,1,3.63468216181732e-17
2,1,3.07473738099058e-17
3,1,3.14246436237065e-17
1,1,8.41774981047188e-18
2,1,4.16031042771514e-17
3,1,7.97179052653783e-17
1,1,1.74188008167574e-17
2,1,7.04362203642373e-18
3,1,2.04084926635191e-17
1,1,7.06523365915291e-17
2,1,2.23678358718022e-17
3,1,2.59202309487047e-17
1,1,1.08727052235696e-17
2,1,3.22134208892786e-18
3,1,4.50058406014544e-18
1,1,4.13085692614688e-17
2,1,1.13063834062847e-17
3,1,1.73742614299931e-17
1,1,3.54163649605134e-17
2,1,2.42920271036536e-17
3,1,4.81747861777287e-17
1,1,4.26737194182212e-17
2,1,1.8789708972165e-17
3,1,1.87743193803185e-17
1,1,3.89591059414134e-17
2,1,5.7085501087412e-17
3,1,1.21512757000631e-16
1,1,1.21353372516339e-17
2,1,4.7827379989206e-17
3,1,5.35279200391233e-17
1,1,1.28810656582244e-17
2,1,6.80329200137717e-17
3,1,9.53021656490746e-17
1,1,4.3272178452523e-17
2,1,3.90115830959882e-17
3,1,1.05178464420221e-16
1,1,6.60974427079348e-17
2,1,2.90102501797756e-17
3,1,9.37737262698633e-17
1,1,1.03531074374491e-16
2,1,2.80931623192826e-17
3,1,2.82104254348236e-17
1,1,7.79376820045474e-17
2,1,2.21529361749011e-17
3,1,3.16210910474604e-17
1,1,4.41138027194206e-17
2,1,5.97125261758014e-17
3,1,5.93674981523342e-17
1,1,1.19545330593952e-17
2,1,4.72858104095913e-17
3,1,4.85422113596018e-17
1,1,1.91575093518575e-17
2,1,9.87375449821288e-17
3,1,1.08668622310981e-16
1,1,6.29654321860979e-18
2,1,2.2534574190374e-17
3,1,8.2212933164597e-17
1,1,7.16370715500923e-17
2,1,7.23071721308366e-17
3,1,7.95956168453867e-17
1,1,8.83887562335318e-17
2,1,9.96384183445234e-18
3,1,2.73688699212789e-17
1,1,7.60865743136323e-17
2,1,3.64625179985949e-17
3,1,6.84892626479268e-17
1,1,4.74127492820106e-17
2,1,2.04363822270766e-17
3,1,2.22549689891965e-17
1,1,6.72845370385077e-17
2,1,1.48433835674405e-17
3,1,1.46705112155353e-17
1,1,9.0350400730399e-18
2,1,3.66452327836083e-17
3,1,5.81174316073697e-17
1,1,6.13074670785399e-17
2,1,9.47866974501581e-17
3,1,1.18794603900678e-16
1,1,4.19671136682657e-17
2,1,2.29619235845987e-17
3,1,2.3016724575625e-17
1,1,6.53367668270001e-18
2,1,5.61734635914253e-18
3,1,8.28914790366611e-18
1,1,2.53378232471133e-17
2,1,1.98703486060744e-17
3,1,2.17321394971631e-17
1,1,3.75332056419857e-17
2,1,4.7610122473849e-17
3,1,5.01248699867892e-17
1,1,1.00347495177223e-17
2,1,3.71647776672429e-17
3,1,5.52257313891427e-17
1,1,2.35664807675606e-17
2,1,3.15712149175073e-17
3,1,3.20137972826346e-17
1,1,7.2524767883123e-17
2,1,1.13663357302219e-17
3,1,1.54296286450215e-17
1,1,2.449959934669e-17
2,1,2.13379952212785e-17
3,1,5.88385806556166e-17
1,1,3.38020749779217e-17
2,1,5.47812244764374e-17
3,1,9.81051799336228e-17
1,1,4.7780931315864e-17
2,1,3.25221148269098e-17
3,1,1.01848938205677e-16
1,1,8.83966600649108e-18
2,1,2.26904361186968e-17
3,1,2.3240696305148e-17
1,1,3.49642536989431e-17
2,1,1.66604768433141e-17
3,1,3.55767012290424e-17
1,1,7.37913297534936e-18
2,1,6.32772533922644e-17
3,1,8.52602023213883e-17
1,1,4.15069609483975e-18
2,1,4.54860542642031e-17
3,1,8.3436569956413e-17
1,1,4.01999301990573e-17
2,1,3.66574584154338e-17
3,1,5.20938544781809e-17
1,1,7.01327523231353e-18
2,1,2.55247514801167e-17
3,1,1.42565909881182e-16
1,1,1.17288407472515e-17
2,1,1.37248197487533e-17
3,1,3.25734546679136e-17
1,1,1.77733487546315e-17
2,1,5.38475930874236e-17
3,1,7.66687906370976e-17
1,1,7.62268167690463e-17
2,1,7.57553830158256e-17
3,1,1.59474242255668e-16
1,1,2.94779032477669e-17
2,1,5.17622491081815e-17
3,1,5.91449146291567e-17
1,1,2.03436109767287e-17
2,1,2.1262354830459e-17
3,1,3.1952504804575e-17
1,1,3.26580394343665e-17
2,1,2.46058010385407e-17
3,1,4.07718204693707e-17
1,1,7.96791200237977e-17
2,1,1.66536542661297e-17
3,1,2.1589743582205e-17
1,1,1.09044935649203e-16
2,1,1.19754236764302e-16
3,1,1.61552327984198e-16
1,1,2.02677872124876e-17
2,1,2.18711072444347e-17
3,1,2.44719193123909e-17
1,1,5.56802842096016e-17
2,1,7.29958157933961e-18
3,1,6.98166098325129e-18
1,1,3.80920407057822e-17
2,1,6.98865449689556e-17
3,1,1.88339629380568e-16
1,1,1.42509278500769e-17
2,1,3.81116593008623e-17
3,1,5.76857274229324e-17
1,1,2.5052149940948e-17
2,1,2.4024917140006e-17
3,1,3.39556150524621e-17
1,1,4.94468209185736e-17
2,1,4.12312166258615e-17
3,1,6.44287279658436e-17
1,1,1.70615302680583e-17
2,1,5.74550673277617e-17
3,1,1.1199558013307e-16
1,1,1.40188417578793e-17
2,1,5.25696125952891e-17
3,1,5.48810559007296e-17
1,1,6.96187082890358e-17
2,1,2.31648465074006e-17
3,1,4.38733859677449e-17
1,1,7.36377088459126e-18
2,1,2.70662155880749e-17
3,1,3.28087928932071e-17
1,1,1.30094849476328e-17
2,1,3.95710452457284e-18
3,1,7.01619156368722e-18
1,1,1.8731906928392e-17
2,1,6.03895723004604e-17
3,1,9.56243224241738e-17
1,1,9.89855716094159e-17
2,1,2.68386700578773e-17
3,1,2.67926536782137e-17
1,1,5.64483872513663e-17
2,1,2.44038902026128e-17
3,1,2.41295832439852e-17
1,1,1.00606785519504e-17
2,1,1.38964835853922e-17
3,1,4.56483962964293e-17
1,1,2.28852337365591e-17
2,1,5.86491776798157e-17
3,1,6.94471909515931e-17
1,1,6.58629960661173e-18
2,1,3.68057578272444e-17
3,1,8.495271807765e-17
1,1,4.64574504277016e-17
2,1,2.55454798774731e-17
3,1,2.68641770009343e-17
1,1,1.02150929938995e-17
2,1,4.81809709595371e-17
3,1,4.80593830550279e-17
1,1,1.69008176007103e-17
2,1,1.9558548089915e-17
3,1,2.31530134417249e-17
1,1,4.17563403167627e-17
2,1,5.57403834561266e-18
3,1,6.86272486061385e-18
1,1,5.42452272962941e-18
2,1,3.50858396072729e-17
3,1,1.0691432817647e-16
1,1,5.76371670363002e-17
2,1,2.02100229300436e-17
3,1,2.3860471872129e-17
1,1,4.582679362653e-17
2,1,2.26459057002135e-17
3,1,5.19312485262284e-17
1,1,6.6854613574813e-17
2,1,6.91156043568208e-17
3,1,6.93986255493018e-17
